timestamp,scintillator,rate_per_min,total_hits
2026-06-12T22:50:00+00:00,Scintillator 3,1303.3,4067317
2026-06-12T22:50:00+00:00,Scintillator 4,1155.5,3655728
2026-06-12T23:00:00+00:00,Scintillator 1,1397.7,4195578
2026-06-12T23:00:00+00:00,Scintillator 2,1319.0,4183878
2026-06-12T23:00:00+00:00,Scintillator 3,1279.8,4080115
2026-06-12T23:00:00+00:00,Scintillator 4,1143.4,3667162
2026-06-12T23:10:00+00:00,Scintillator 1,1348.9,4209067
2026-06-12T23:10:00+00:00,Scintillator 2,1265.2,4196530
2026-06-12T23:10:00+00:00,Scintillator 3,1236.2,4092477
2026-06-12T23:10:00+00:00,Scintillator 4,1098.2,3678144
2026-06-12T23:20:00+00:00,Scintillator 1,1370.3,4222770
2026-06-12T23:20:00+00:00,Scintillator 2,1286.8,4209398
2026-06-12T23:20:00+00:00,Scintillator 3,1252.9,4105006
2026-06-12T23:20:00+00:00,Scintillator 4,1122.8,3689372
2026-06-12T23:30:00+00:00,Scintillator 1,1413.7,4236907
2026-06-12T23:30:00+00:00,Scintillator 2,1337.8,4222776
2026-06-12T23:30:00+00:00,Scintillator 3,1302.4,4118030
2026-06-12T23:30:00+00:00,Scintillator 4,1166.3,3701035
2026-06-12T23:40:00+00:00,Scintillator 1,1398.7,4250894
2026-06-12T23:40:00+00:00,Scintillator 2,1328.8,4236064
2026-06-12T23:40:00+00:00,Scintillator 3,1294.3,4130973
2026-06-12T23:40:00+00:00,Scintillator 4,1154.4,3712579
2026-06-12T23:50:00+00:00,Scintillator 1,1373.5,4264629
2026-06-12T23:50:00+00:00,Scintillator 2,1301.0,4249074
2026-06-12T23:50:00+00:00,Scintillator 3,1268.6,4143659
2026-06-12T23:50:00+00:00,Scintillator 4,1139.6,3723975
2026-06-13T00:00:00+00:00,Scintillator 1,1383.5,4278464
2026-06-13T00:00:00+00:00,Scintillator 2,1306.3,4262137
2026-06-13T00:00:00+00:00,Scintillator 3,1270.5,4156364
2026-06-13T00:00:00+00:00,Scintillator 4,1139.5,3735370
2026-06-13T00:10:00+00:00,Scintillator 1,1378.4,4292248
2026-06-13T00:10:00+00:00,Scintillator 2,1308.0,4275217
2026-06-13T00:10:00+00:00,Scintillator 3,1272.2,4169086
2026-06-13T00:10:00+00:00,Scintillator 4,1129.8,3746668
2026-06-13T00:20:00+00:00,Scintillator 1,1394.1,4306189
2026-06-13T00:20:00+00:00,Scintillator 2,1306.3,4288280
2026-06-13T00:20:00+00:00,Scintillator 3,1274.0,4181826
2026-06-13T00:20:00+00:00,Scintillator 4,1129.8,3757966
2026-06-13T00:30:00+00:00,Scintillator 1,1392.1,4320110
2026-06-13T00:30:00+00:00,Scintillator 2,1317.2,4301452
2026-06-13T00:30:00+00:00,Scintillator 3,1280.5,4194631
2026-06-13T00:30:00+00:00,Scintillator 4,1150.0,3769466
2026-06-13T00:40:00+00:00,Scintillator 1,1390.7,4334017
2026-06-13T00:40:00+00:00,Scintillator 2,1308.4,4314536
2026-06-13T00:40:00+00:00,Scintillator 3,1273.1,4207362
2026-06-13T00:40:00+00:00,Scintillator 4,1123.9,3780705
2026-06-13T00:50:00+00:00,Scintillator 1,1370.9,4347726
2026-06-13T00:50:00+00:00,Scintillator 2,1285.0,4327386
2026-06-13T00:50:00+00:00,Scintillator 3,1251.6,4219878
2026-06-13T00:50:00+00:00,Scintillator 4,1100.5,3791710
2026-06-13T01:00:00+00:00,Scintillator 1,1391.7,4361643
2026-06-13T01:00:00+00:00,Scintillator 2,1309.1,4340477
2026-06-13T01:00:00+00:00,Scintillator 3,1280.4,4232682
2026-06-13T01:00:00+00:00,Scintillator 4,1134.4,3803054
2026-06-13T01:10:00+00:00,Scintillator 1,1419.0,4375833
2026-06-13T01:10:00+00:00,Scintillator 2,1334.6,4353823
2026-06-13T01:10:00+00:00,Scintillator 3,1302.9,4245711
2026-06-13T01:10:00+00:00,Scintillator 4,1154.4,3814598
2026-06-13T01:20:00+00:00,Scintillator 1,1371.5,4389548
2026-06-13T01:20:00+00:00,Scintillator 2,1279.5,4366618
2026-06-13T01:20:00+00:00,Scintillator 3,1245.9,4258170
2026-06-13T01:20:00+00:00,Scintillator 4,1111.3,3825711
2026-06-13T01:30:00+00:00,Scintillator 1,1353.1,4403079
2026-06-13T01:30:00+00:00,Scintillator 2,1276.8,4379386
2026-06-13T01:30:00+00:00,Scintillator 3,1244.8,4270618
2026-06-13T01:30:00+00:00,Scintillator 4,1110.7,3836818
2026-06-13T01:40:00+00:00,Scintillator 1,1391.6,4416995
2026-06-13T01:40:00+00:00,Scintillator 2,1306.2,4392448
2026-06-13T01:40:00+00:00,Scintillator 3,1277.8,4283396
2026-06-13T01:40:00+00:00,Scintillator 4,1133.6,3848154
2026-06-13T01:50:00+00:00,Scintillator 1,1397.0,4430965
2026-06-13T01:50:00+00:00,Scintillator 2,1311.4,4405562
2026-06-13T01:50:00+00:00,Scintillator 3,1280.9,4296205
2026-06-13T01:50:00+00:00,Scintillator 4,1150.2,3859656
2026-06-13T02:00:00+00:00,Scintillator 1,1381.2,4444777
2026-06-13T02:00:00+00:00,Scintillator 2,1304.2,4418604
2026-06-13T02:00:00+00:00,Scintillator 3,1269.7,4308902
2026-06-13T02:00:00+00:00,Scintillator 4,1130.9,3870965
2026-06-13T02:10:00+00:00,Scintillator 1,1394.3,4458720
2026-06-13T02:10:00+00:00,Scintillator 2,1305.8,4431662
2026-06-13T02:10:00+00:00,Scintillator 3,1275.0,4321652
2026-06-13T02:10:00+00:00,Scintillator 4,1141.7,3882382
2026-06-13T02:20:00+00:00,Scintillator 1,1321.4,4471934
2026-06-13T02:20:00+00:00,Scintillator 2,1304.5,4444707
2026-06-13T02:20:00+00:00,Scintillator 3,1270.7,4334359
2026-06-13T02:20:00+00:00,Scintillator 4,1132.6,3893708
2026-06-13T02:30:00+00:00,Scintillator 1,1379.1,4485725
2026-06-13T02:30:00+00:00,Scintillator 2,1296.6,4457673
2026-06-13T02:30:00+00:00,Scintillator 3,1267.2,4347031
2026-06-13T02:30:00+00:00,Scintillator 4,1133.5,3905043
2026-06-13T02:40:00+00:00,Scintillator 1,1353.7,4499262
2026-06-13T02:40:00+00:00,Scintillator 2,1273.2,4470405
2026-06-13T02:40:00+00:00,Scintillator 3,1241.5,4359446
2026-06-13T02:40:00+00:00,Scintillator 4,1105.1,3916094
2026-06-13T02:50:00+00:00,Scintillator 1,1390.7,4513169
2026-06-13T02:50:00+00:00,Scintillator 2,1307.7,4483482
2026-06-13T02:50:00+00:00,Scintillator 3,1273.0,4372176
2026-06-13T02:50:00+00:00,Scintillator 4,1136.6,3927460
2026-06-13T03:00:00+00:00,Scintillator 1,1365.5,4526824
2026-06-13T03:00:00+00:00,Scintillator 2,1294.1,4496423
2026-06-13T03:00:00+00:00,Scintillator 3,1258.3,4384759
2026-06-13T03:00:00+00:00,Scintillator 4,1124.5,3938705
2026-06-13T03:10:00+00:00,Scintillator 1,1401.1,4540835
2026-06-13T03:10:00+00:00,Scintillator 2,1320.5,4509628
2026-06-13T03:10:00+00:00,Scintillator 3,1292.3,4397682
2026-06-13T03:10:00+00:00,Scintillator 4,1144.5,3950150
2026-06-13T03:20:00+00:00,Scintillator 1,1399.5,4554830
2026-06-13T03:20:00+00:00,Scintillator 2,1308.0,4522708
2026-06-13T03:20:00+00:00,Scintillator 3,1276.6,4410448
2026-06-13T03:20:00+00:00,Scintillator 4,1129.8,3961448
2026-06-13T03:30:00+00:00,Scintillator 1,1376.0,4568590
2026-06-13T03:30:00+00:00,Scintillator 2,1292.3,4535631
2026-06-13T03:30:00+00:00,Scintillator 3,1260.8,4423056
2026-06-13T03:30:00+00:00,Scintillator 4,1122.4,3972672
2026-06-13T03:40:00+00:00,Scintillator 1,1372.9,4582319
2026-06-13T03:40:00+00:00,Scintillator 2,1293.0,4548561
2026-06-13T03:40:00+00:00,Scintillator 3,1267.5,4435731
2026-06-13T03:40:00+00:00,Scintillator 4,1133.6,3984008
2026-06-13T03:50:00+00:00,Scintillator 1,1351.3,4595832
2026-06-13T03:50:00+00:00,Scintillator 2,1277.2,4561333
2026-06-13T03:50:00+00:00,Scintillator 3,1244.9,4448180
2026-06-13T03:50:00+00:00,Scintillator 4,1100.7,3995015
2026-06-13T04:00:00+00:00,Scintillator 1,1386.1,4609693
2026-06-13T04:00:00+00:00,Scintillator 2,1303.7,4574370
2026-06-13T04:00:00+00:00,Scintillator 3,1269.0,4460870
2026-06-13T04:00:00+00:00,Scintillator 4,1139.2,4006407
2026-06-13T04:10:00+00:00,Scintillator 1,1393.0,4623623
2026-06-13T04:10:00+00:00,Scintillator 2,1307.3,4587443
2026-06-13T04:10:00+00:00,Scintillator 3,1274.2,4473612
2026-06-13T04:10:00+00:00,Scintillator 4,1142.0,4017827
2026-06-13T04:20:00+00:00,Scintillator 1,1370.0,4637323
2026-06-13T04:20:00+00:00,Scintillator 2,1296.7,4600410
2026-06-13T04:20:00+00:00,Scintillator 3,1259.7,4486209
2026-06-13T04:20:00+00:00,Scintillator 4,1119.5,4029022
2026-06-13T04:30:00+00:00,Scintillator 1,1374.7,4651070
2026-06-13T04:30:00+00:00,Scintillator 2,1297.4,4613384
2026-06-13T04:30:00+00:00,Scintillator 3,1265.9,4498868
2026-06-13T04:30:00+00:00,Scintillator 4,1133.6,4040358
2026-06-13T04:40:00+00:00,Scintillator 1,1388.1,4664951
2026-06-13T04:40:00+00:00,Scintillator 2,1306.4,4626448
2026-06-13T04:40:00+00:00,Scintillator 3,1275.6,4511624
2026-06-13T04:40:00+00:00,Scintillator 4,1132.7,4051685
2026-06-13T04:50:00+00:00,Scintillator 1,1350.4,4678455
2026-06-13T04:50:00+00:00,Scintillator 2,1273.1,4639179
2026-06-13T04:50:00+00:00,Scintillator 3,1248.0,4524104
2026-06-13T04:50:00+00:00,Scintillator 4,1100.8,4062693
2026-06-13T05:00:00+00:00,Scintillator 1,1373.9,4692194
2026-06-13T05:00:00+00:00,Scintillator 2,1288.6,4652065
2026-06-13T05:00:00+00:00,Scintillator 3,1260.0,4536704
2026-06-13T05:00:00+00:00,Scintillator 4,1127.5,4073968
2026-06-13T05:10:00+00:00,Scintillator 1,1395.5,4706149
2026-06-13T05:10:00+00:00,Scintillator 2,1318.0,4665245
2026-06-13T05:10:00+00:00,Scintillator 3,1284.3,4549547
2026-06-13T05:10:00+00:00,Scintillator 4,1138.4,4085352
2026-06-13T05:20:00+00:00,Scintillator 1,1411.6,4720265
2026-06-13T05:20:00+00:00,Scintillator 2,1326.7,4678512
2026-06-13T05:20:00+00:00,Scintillator 3,1296.1,4562508
2026-06-13T05:20:00+00:00,Scintillator 4,1154.5,4096897
2026-06-13T05:30:00+00:00,Scintillator 1,1394.1,4734206
2026-06-13T05:30:00+00:00,Scintillator 2,1307.3,4691585
2026-06-13T05:30:00+00:00,Scintillator 3,1275.7,4575265
2026-06-13T05:30:00+00:00,Scintillator 4,1143.3,4108330
2026-06-13T05:40:00+00:00,Scintillator 1,1373.2,4747938
2026-06-13T05:40:00+00:00,Scintillator 2,1296.0,4704545
2026-06-13T05:40:00+00:00,Scintillator 3,1265.4,4587919
2026-06-13T05:40:00+00:00,Scintillator 4,1124.2,4119572
2026-06-13T05:50:00+00:00,Scintillator 1,1385.2,4761790
2026-06-13T05:50:00+00:00,Scintillator 2,1299.0,4717535
2026-06-13T05:50:00+00:00,Scintillator 3,1267.8,4600597
2026-06-13T05:50:00+00:00,Scintillator 4,1116.3,4130735
2026-06-13T06:00:00+00:00,Scintillator 1,1377.8,4775568
2026-06-13T06:00:00+00:00,Scintillator 2,1306.4,4730599
2026-06-13T06:00:00+00:00,Scintillator 3,1273.8,4613335
2026-06-13T06:00:00+00:00,Scintillator 4,1142.2,4142157
2026-06-13T06:10:00+00:00,Scintillator 1,1401.6,4789584
2026-06-13T06:10:00+00:00,Scintillator 2,1312.9,4743728
2026-06-13T06:10:00+00:00,Scintillator 3,1282.2,4626157
2026-06-13T06:10:00+00:00,Scintillator 4,1144.6,4153603
2026-06-13T06:20:00+00:00,Scintillator 1,1389.9,4803483
2026-06-13T06:20:00+00:00,Scintillator 2,1311.6,4756844
2026-06-13T06:20:00+00:00,Scintillator 3,1281.8,4638975
2026-06-13T06:20:00+00:00,Scintillator 4,1143.0,4165033
2026-06-13T06:30:00+00:00,Scintillator 1,1417.9,4817662
2026-06-13T06:30:00+00:00,Scintillator 2,1327.9,4770123
2026-06-13T06:30:00+00:00,Scintillator 3,1291.8,4651893
2026-06-13T06:30:00+00:00,Scintillator 4,1154.3,4176576
2026-06-13T06:40:00+00:00,Scintillator 1,1373.5,4831397
2026-06-13T06:40:00+00:00,Scintillator 2,1295.4,4783077
2026-06-13T06:40:00+00:00,Scintillator 3,1260.5,4664498
2026-06-13T06:40:00+00:00,Scintillator 4,1130.9,4187885
2026-06-13T06:50:00+00:00,Scintillator 1,1364.1,4845038
2026-06-13T06:50:00+00:00,Scintillator 2,1282.3,4795900
2026-06-13T06:50:00+00:00,Scintillator 3,1259.7,4677095
2026-06-13T06:50:00+00:00,Scintillator 4,1126.6,4199151
2026-06-13T07:00:00+00:00,Scintillator 1,1367.6,4858714
2026-06-13T07:00:00+00:00,Scintillator 2,1287.9,4808779
2026-06-13T07:00:00+00:00,Scintillator 3,1257.4,4689669
2026-06-13T07:00:00+00:00,Scintillator 4,1128.0,4210431
2026-06-13T07:10:00+00:00,Scintillator 1,1388.6,4872600
2026-06-13T07:10:00+00:00,Scintillator 2,1304.7,4821826
2026-06-13T07:10:00+00:00,Scintillator 3,1281.0,4702479
2026-06-13T07:10:00+00:00,Scintillator 4,1136.4,4221795
2026-06-13T07:20:00+00:00,Scintillator 1,1397.2,4886572
2026-06-13T07:20:00+00:00,Scintillator 2,1312.5,4834951
2026-06-13T07:20:00+00:00,Scintillator 3,1280.2,4715281
2026-06-13T07:20:00+00:00,Scintillator 4,1143.4,4233229
2026-06-13T07:30:00+00:00,Scintillator 1,1371.7,4900289
2026-06-13T07:30:00+00:00,Scintillator 2,1300.6,4847957
2026-06-13T07:30:00+00:00,Scintillator 3,1267.0,4727951
2026-06-13T07:30:00+00:00,Scintillator 4,1114.9,4244378
2026-06-13T07:40:00+00:00,Scintillator 1,1365.0,4913939
2026-06-13T07:40:00+00:00,Scintillator 2,1290.0,4860857
2026-06-13T07:40:00+00:00,Scintillator 3,1254.9,4740500
2026-06-13T07:40:00+00:00,Scintillator 4,1124.2,4255620
2026-06-13T07:50:00+00:00,Scintillator 1,1381.4,4927753
2026-06-13T07:50:00+00:00,Scintillator 2,1294.3,4873800
2026-06-13T07:50:00+00:00,Scintillator 3,1263.0,4753130
2026-06-13T07:50:00+00:00,Scintillator 4,1121.0,4266830
2026-06-13T08:00:00+00:00,Scintillator 1,1389.7,4941650
2026-06-13T08:00:00+00:00,Scintillator 2,1305.7,4886857
2026-06-13T08:00:00+00:00,Scintillator 3,1280.1,4765931
2026-06-13T08:00:00+00:00,Scintillator 4,1137.6,4278206
2026-06-13T08:10:00+00:00,Scintillator 1,1381.3,4955463
2026-06-13T08:10:00+00:00,Scintillator 2,1298.2,4899839
2026-06-13T08:10:00+00:00,Scintillator 3,1266.7,4778598
2026-06-13T08:10:00+00:00,Scintillator 4,1129.2,4289498
2026-06-13T08:20:00+00:00,Scintillator 1,1375.6,4969219
2026-06-13T08:20:00+00:00,Scintillator 2,1295.4,4912793
2026-06-13T08:20:00+00:00,Scintillator 3,1265.0,4791248
2026-06-13T08:20:00+00:00,Scintillator 4,1131.4,4300812
2026-06-13T08:30:00+00:00,Scintillator 1,1353.5,4982754
2026-06-13T08:30:00+00:00,Scintillator 2,1283.8,4925631
2026-06-13T08:30:00+00:00,Scintillator 3,1252.4,4803772
2026-06-13T08:30:00+00:00,Scintillator 4,1116.3,4311975
2026-06-13T08:40:00+00:00,Scintillator 1,1386.3,4996617
2026-06-13T08:40:00+00:00,Scintillator 2,1301.3,4938644
2026-06-13T08:40:00+00:00,Scintillator 3,1267.8,4816450
2026-06-13T08:40:00+00:00,Scintillator 4,1134.8,4323323
2026-06-13T08:50:00+00:00,Scintillator 1,1389.2,5010509
2026-06-13T08:50:00+00:00,Scintillator 2,1318.9,4951833
2026-06-13T08:50:00+00:00,Scintillator 3,1282.7,4829277
2026-06-13T08:50:00+00:00,Scintillator 4,1131.5,4334638
2026-06-13T09:00:00+00:00,Scintillator 1,1361.7,5024126
2026-06-13T09:00:00+00:00,Scintillator 2,1283.5,4964668
2026-06-13T09:00:00+00:00,Scintillator 3,1257.8,4841855
2026-06-13T09:00:00+00:00,Scintillator 4,1114.0,4345778
2026-06-13T09:10:00+00:00,Scintillator 1,1380.8,5037934
2026-06-13T09:10:00+00:00,Scintillator 2,1303.4,4977702
2026-06-13T09:10:00+00:00,Scintillator 3,1274.1,4854596
2026-06-13T09:10:00+00:00,Scintillator 4,1128.1,4357059
2026-06-13T09:20:00+00:00,Scintillator 1,1378.9,5051723
2026-06-13T09:20:00+00:00,Scintillator 2,1308.5,4990787
2026-06-13T09:20:00+00:00,Scintillator 3,1273.2,4867328
2026-06-13T09:20:00+00:00,Scintillator 4,1135.8,4368417
2026-06-13T09:30:00+00:00,Scintillator 1,1263.6,5064359
2026-06-13T09:30:00+00:00,Scintillator 2,1265.8,5003445
2026-06-13T09:30:00+00:00,Scintillator 3,1237.7,4879705
2026-06-13T09:30:00+00:00,Scintillator 4,1095.7,4379374
2026-06-13T09:40:00+00:00,Scintillator 1,1237.1,5076730
2026-06-13T09:40:00+00:00,Scintillator 2,1252.2,5015967
2026-06-13T09:40:00+00:00,Scintillator 3,1218.7,4891892
2026-06-13T09:40:00+00:00,Scintillator 4,1086.4,4390238
2026-06-13T09:50:00+00:00,Scintillator 1,1277.1,5089501
2026-06-13T09:50:00+00:00,Scintillator 2,1290.3,5028870
2026-06-13T09:50:00+00:00,Scintillator 3,1259.3,4904485
2026-06-13T09:50:00+00:00,Scintillator 4,1123.0,4401468
2026-06-13T10:00:00+00:00,Scintillator 1,1306.8,5102569
2026-06-13T10:00:00+00:00,Scintillator 2,1306.1,5041931
2026-06-13T10:00:00+00:00,Scintillator 3,1278.7,4917272
2026-06-13T10:00:00+00:00,Scintillator 4,1140.6,4412874
2026-06-13T10:10:00+00:00,Scintillator 1,1298.0,5115549
2026-06-13T10:10:00+00:00,Scintillator 2,1301.9,5054950
2026-06-13T10:10:00+00:00,Scintillator 3,1265.2,4929924
2026-06-13T10:10:00+00:00,Scintillator 4,1118.5,4424059
2026-06-13T10:20:00+00:00,Scintillator 1,1288.2,5128431
2026-06-13T10:20:00+00:00,Scintillator 2,1296.4,5067914
2026-06-13T10:20:00+00:00,Scintillator 3,1263.3,4942557
2026-06-13T10:20:00+00:00,Scintillator 4,1129.6,4435355
2026-06-13T10:30:00+00:00,Scintillator 1,1300.5,5141436
2026-06-13T10:30:00+00:00,Scintillator 2,1306.7,5080981
2026-06-13T10:30:00+00:00,Scintillator 3,1268.4,4955241
2026-06-13T10:30:00+00:00,Scintillator 4,1144.4,4446799
2026-06-13T10:40:00+00:00,Scintillator 1,1286.5,5154301
2026-06-13T10:40:00+00:00,Scintillator 2,1285.2,5093833
2026-06-13T10:40:00+00:00,Scintillator 3,1254.9,4967790
2026-06-13T10:40:00+00:00,Scintillator 4,1122.3,4458022
2026-06-13T10:50:00+00:00,Scintillator 1,1269.0,5166991
2026-06-13T10:50:00+00:00,Scintillator 2,1285.8,5106691
2026-06-13T10:50:00+00:00,Scintillator 3,1254.6,4980336
2026-06-13T10:50:00+00:00,Scintillator 4,1124.2,4469264
2026-06-13T11:00:00+00:00,Scintillator 1,1228.3,5179274
2026-06-13T11:00:00+00:00,Scintillator 2,1241.7,5119108
2026-06-13T11:00:00+00:00,Scintillator 3,1211.2,4992448
2026-06-13T11:00:00+00:00,Scintillator 4,1078.9,4480053
2026-06-13T11:10:00+00:00,Scintillator 1,1277.3,5192047
2026-06-13T11:10:00+00:00,Scintillator 2,1279.3,5131901
2026-06-13T11:10:00+00:00,Scintillator 3,1249.0,5004938
2026-06-13T11:10:00+00:00,Scintillator 4,1122.0,4491273
2026-06-13T11:20:00+00:00,Scintillator 1,1278.2,5204829
2026-06-13T11:20:00+00:00,Scintillator 2,1286.9,5144770
2026-06-13T11:20:00+00:00,Scintillator 3,1257.2,5017510
2026-06-13T11:20:00+00:00,Scintillator 4,1135.4,4502627
2026-06-13T11:30:00+00:00,Scintillator 1,1293.8,5217767
2026-06-13T11:30:00+00:00,Scintillator 2,1296.9,5157739
2026-06-13T11:30:00+00:00,Scintillator 3,1266.1,5030171
2026-06-13T11:30:00+00:00,Scintillator 4,1138.9,4514016
2026-06-13T11:40:00+00:00,Scintillator 1,1295.8,5230725
2026-06-13T11:40:00+00:00,Scintillator 2,1301.4,5170753
2026-06-13T11:40:00+00:00,Scintillator 3,1268.1,5042852
2026-06-13T11:40:00+00:00,Scintillator 4,1130.1,4525317
2026-06-13T11:50:00+00:00,Scintillator 1,1257.4,5243299
2026-06-13T11:50:00+00:00,Scintillator 2,1278.3,5183536
2026-06-13T11:50:00+00:00,Scintillator 3,1247.1,5055323
2026-06-13T11:50:00+00:00,Scintillator 4,1122.2,4536539
2026-06-13T12:00:00+00:00,Scintillator 1,1293.6,5256235
2026-06-13T12:00:00+00:00,Scintillator 2,1300.4,5196540
2026-06-13T12:00:00+00:00,Scintillator 3,1267.1,5067994
2026-06-13T12:00:00+00:00,Scintillator 4,1124.8,4547787
2026-06-13T12:10:00+00:00,Scintillator 1,1300.3,5269238
2026-06-13T12:10:00+00:00,Scintillator 2,1304.3,5209583
2026-06-13T12:10:00+00:00,Scintillator 3,1273.3,5080727
2026-06-13T12:10:00+00:00,Scintillator 4,1133.8,4559125
2026-06-13T12:20:00+00:00,Scintillator 1,1275.6,5281994
2026-06-13T12:20:00+00:00,Scintillator 2,1291.7,5222500
2026-06-13T12:20:00+00:00,Scintillator 3,1257.6,5093303
2026-06-13T12:20:00+00:00,Scintillator 4,1137.0,4570495
2026-06-13T12:30:00+00:00,Scintillator 1,1255.8,5294552
2026-06-13T12:30:00+00:00,Scintillator 2,1271.6,5235216
2026-06-13T12:30:00+00:00,Scintillator 3,1240.2,5105705
2026-06-13T12:30:00+00:00,Scintillator 4,1117.9,4581674
2026-06-13T12:40:00+00:00,Scintillator 1,1264.8,5307200
2026-06-13T12:40:00+00:00,Scintillator 2,1285.6,5248072
2026-06-13T12:40:00+00:00,Scintillator 3,1249.9,5118204
2026-06-13T12:40:00+00:00,Scintillator 4,1131.2,4592986
2026-06-13T12:50:00+00:00,Scintillator 1,1294.3,5320143
2026-06-13T12:50:00+00:00,Scintillator 2,1314.6,5261218
2026-06-13T12:50:00+00:00,Scintillator 3,1282.0,5131024
2026-06-13T12:50:00+00:00,Scintillator 4,1151.5,4604501
2026-06-13T13:00:00+00:00,Scintillator 1,1301.9,5333162
2026-06-13T13:00:00+00:00,Scintillator 2,1316.4,5274382
2026-06-13T13:00:00+00:00,Scintillator 3,1280.9,5143833
2026-06-13T13:00:00+00:00,Scintillator 4,1161.1,4616112
2026-06-13T13:10:00+00:00,Scintillator 1,1250.5,5345667
2026-06-13T13:10:00+00:00,Scintillator 2,1268.5,5287067
2026-06-13T13:10:00+00:00,Scintillator 3,1230.8,5156141
2026-06-13T13:10:00+00:00,Scintillator 4,1106.7,4627179
2026-06-13T13:20:00+00:00,Scintillator 1,1224.7,5357914
2026-06-13T13:20:00+00:00,Scintillator 2,1241.8,5299485
2026-06-13T13:20:00+00:00,Scintillator 3,1211.9,5168260
2026-06-13T13:20:00+00:00,Scintillator 4,1090.4,4638083
2026-06-13T13:30:00+00:00,Scintillator 1,1278.3,5370697
2026-06-13T13:30:00+00:00,Scintillator 2,1282.0,5312305
2026-06-13T13:30:00+00:00,Scintillator 3,1254.0,5180800
2026-06-13T13:30:00+00:00,Scintillator 4,1126.8,4649351
2026-06-13T13:40:00+00:00,Scintillator 1,1264.1,5383338
2026-06-13T13:40:00+00:00,Scintillator 2,1283.8,5325143
2026-06-13T13:40:00+00:00,Scintillator 3,1247.9,5193279
2026-06-13T13:40:00+00:00,Scintillator 4,1128.3,4660634
2026-06-13T13:50:00+00:00,Scintillator 1,1278.4,5396122
2026-06-13T13:50:00+00:00,Scintillator 2,1301.6,5338159
2026-06-13T13:50:00+00:00,Scintillator 3,1273.9,5206018
2026-06-13T13:50:00+00:00,Scintillator 4,1147.4,4672108
2026-06-13T14:00:00+00:00,Scintillator 1,1257.9,5408701
2026-06-13T14:00:00+00:00,Scintillator 2,1269.6,5350855
2026-06-13T14:00:00+00:00,Scintillator 3,1237.9,5218397
2026-06-13T14:00:00+00:00,Scintillator 4,1106.2,4683170
2026-06-13T14:10:00+00:00,Scintillator 1,1300.0,5421701
2026-06-13T14:10:00+00:00,Scintillator 2,1324.1,5364096
2026-06-13T14:10:00+00:00,Scintillator 3,1295.7,5231354
2026-06-13T14:10:00+00:00,Scintillator 4,1166.0,4694830
2026-06-13T14:20:00+00:00,Scintillator 1,1262.4,5434325
2026-06-13T14:20:00+00:00,Scintillator 2,1280.8,5376904
2026-06-13T14:20:00+00:00,Scintillator 3,1246.0,5243814
2026-06-13T14:20:00+00:00,Scintillator 4,1119.1,4706021
2026-06-13T14:30:00+00:00,Scintillator 1,1272.1,5447046
2026-06-13T14:30:00+00:00,Scintillator 2,1286.2,5389766
2026-06-13T14:30:00+00:00,Scintillator 3,1254.9,5256363
2026-06-13T14:30:00+00:00,Scintillator 4,1119.8,4717219
2026-06-13T14:40:00+00:00,Scintillator 1,1264.1,5459687
